oid,barcode,brandCode,category,categoryCode,cpgoid,cpgref,name,topBrand
5a5d28f1e4b0db471c2d0432,511111600121,ZUMBIDA,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Zumbida,NULL
5a5d209ae4b0db471c2d0429,511111600282,KEYSTONE ICE,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Keystone Ice,NULL
5a5d1d71e4b06ba572cf249c,511111600350,CUSQUENA,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Cusquena,NULL
5a5d1ba9e4b0db471c2d0422,511111600404,COLORADO NATIVE,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Colorado Native,NULL
5a02196ce4b00efe02b02a5a,511111600565,SIMPLE,Beauty,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,SIMPLE,0
59d550f4e4b090070b009534,511111600633,O THAT'S GOOD,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,"O, That's Good!",0
592486bee410d61fcea3d12f,511111600794,KLONDIKE,Frozen,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,KLONDIKE,0
592486bee410d61fcea3d12a,511111600848,FRUTTARE,Frozen,NULL,53e10d6368abd3c7065097cc,Cogs,FRUTTARE,NULL
592486bde410d61fcea3d123,511111600916,BRUMMEL AND BROWN,Dairy,NULL,53e10d6368abd3c7065097cc,Cogs,BRUMMEL AND BROWN,NULL
58b59950e4b0857c2ddb7254,511111601005,RED DOG,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Red Dog,NULL
5887a1c8e4b02187f85cdad4,511111601166,PHILADELPHIA,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,Philadelphia,0
58861d07e4b02187f85cdacd,511111601234,HERSHEY'S PUDDING,Snacks,NULL,559c2234e4b06aca36af13c6,Cogs,Hershey's Pudding,0
58861c7e4e8d0d20bc42c4e3,511111601395,MILLER HIGH LIFE,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Miller High Life,0
58861c7d4e8d0d20bc42c4d6,511111601449,,Snacks,NULL,559c2234e4b06aca36af13c6,Cogs,Jell-O Refrigerated Pudding & Gelatin,0
585a971ae4b03e62d1ce0e93,511111601517,STACY'S,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Stacy's,NULL
585a9686e4b03e62d1ce0e81,511111601678,LAY'S,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Lay's Original,1
585a965be4b03e62d1ce0e7c,511111601722,FRITOS,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Fritos,1
580dff84e4b0f32b2de2137f,511111601883,CHEEZ WHIZ,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,Cheez Whiz,0
57ebc2b7e4b0ac389136a347,511111601951,POLLY-O,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,Polly-O,0
57ebc134e4b0ac389136a33d,511111602040,,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,Kraft Cheese,0
57ebc017e4b0ac389136a336,511111602118,JELL-O,Baking,NULL,559c2234e4b06aca36af13c6,Cogs,Jell-O,0
57e58157e4b0ac389136a30a,511111602279,CRISPIN,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Crispin Cider Company,0
57d96124e4b0ac389136a2b9,511111602323,WEIGHT WATCHERS SMART ONES,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Smart Ones,0
57c08268e4b0718ff5fcb035,511111602484,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Skol,NULL
57ace91ae4b057c992a316ac,511111602552,NULL,NULL,NULL,57ace90fe4b057c992a316ab,Cpgs,Pizza Pizza Pizza,NULL
55b630ece4b0d8e685c14221,511111602606,NULL,NULL,NULL,55b62995e4b0d8e685c14213,Cogs,Squirt,NULL
540f241c68abd3c7065097d5,511111602767,NULL,NULL,NULL,540f215de4b09fb9af4b49f1,Cpgs,Prairie Farms,NULL
53501d29b9237fd7718f9e17,511111602835,NULL,NULL,NULL,5332fa58e4b03c9a25efd215,Cpgs,Jacks,NULL
5332fa79e4b03c9a25efd226,511111602996,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Mello Yello,NULL
5332fa58e4b03c9a25efd214,511111603085,NULL,NULL,NULL,5332fa58e4b03c9a25efd215,Cpgs,Edy's,NULL
5332fa03e4b03c9a25efd1d5,511111603153,NULL,NULL,NULL,53e10d6368abd3c7065097cc,Cpgs,Fruit Flavored Snacks,NULL
5332f9fce4b03c9a25efd1cc,511111603207,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Nutri-Grain,NULL
5332f7f0e4b03c9a25efd160,511111603368,MILLER GENUINE DRAFT,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Miller Genuine Draft,0
5332f7b5e4b03c9a25efd142,511111603436,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Beck's,NULL
5332f789e4b03c9a25efd12c,511111603597,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Bugles,NULL
5332f774e4b03c9a25efd126,511111603641,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Fiber One,NULL
5332f760e4b03c9a25efd11b,511111603719,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Honest Ade,NULL
5332f6ede4b03c9a25efd0e5,511111603870,NULL,NULL,NULL,5332f6ede4b03c9a25efd0e6,Cpgs,Blue Bunny,NULL
5332f603e4b03c9a25efd0bf,511111603924,NULL,NULL,NULL,53e10d6368abd3c7065097cc,Cpgs,Lipton,NULL
5332f5f2e4b03c9a25efd0ab,511111604037,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ac,Cpgs,Our Family,NULL
5a8c36a1e4b0ccf165fac9e8,511111604198,ROYAL DANSK,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Royal Dansk,0
5a8f6461e4b02d0314ffa208,511111604242,RIBERHUS,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Riberhus,0
5ab13165e4b0be0a89bb0b03,511111604310,"V8 PLUS ENERGY ",Beverages,NULL,5a734034e4b0d58f376be874,Cogs,V8 Plus Energy,0
5afda1dae4b0c11cfecd49f6,511111604471,CAPE COD,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Cape Cod,0
5afda3a8e4b03bf01c2a2967,511111604525,SNACK FACTORY,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Snack Factory,0
5bd20188965c7d66d92731ed,511111604686,POISE,Personal Care,NULL,550b2565e4b001d5e9e4146f,Cogs,Poise,0
5c49d4c5315a247b580d50fb,511111604754,GO & GROW,Baby,NULL,59b96571e4b0bf7c7980588b,Cogs,GO & GROW,NULL
5cdacf1c166eb33eb7ce0fa9,511111604808,TWISTED RANCH,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Twisted Ranch,NULL
5d641257a3a018514994f425,511111604969,ALLRECIPES,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Allrecipes Magazine,NULL
5d6419746d5f3b23d1bc790f,511111605102,511111605102,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,People en Espanol,NULL
5d66d38ca3a018093ab34724,511111605263,511111605263,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Clean Eating Magazine,NULL
5d66d81a6d5f3b6188d4f048,511111605331,511111605331,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,"History Channel Special Edition Magazine ",NULL
5d66e03f6d5f3b6188d4f054,511111605492,511111605492,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Yoga Journal Magazine,NULL
5d9d08d1a60b87376833e348,511111605546,BAKEN ETS,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Baken-Ets,NULL
5da606581dda2c3e1416ae85,511111605614,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ALEVEÂ® DIRECT THERAPY PAIN RELIEF DEVICES,NULL
5da608c91dda2c3e1416ae8d,511111605775,511111605775,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ONE A DAYÂ® 50+,NULL
5da6094ca60b87376833e357,511111605829,511111605829,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ONE A DAYÂ® MENS,NULL
5daf4867a60b87376833e35f,511111605980,GOODBELLY,Dairy,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,GoodbellyÂ® Probiotics,NULL
5daf693c1dda2c3e1416ae9d,511111606093,YOPLAIT,Dairy,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,YoplaitÂ®,0
5db6fb28a60b87376833e367,511111606147,MIDOL,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,"MidolÂ® ",NULL
5db9f97f1dda2c3e1416aea2,511111606215,BETTY CROCKER FRUIT BY THE FOOT,Snacks,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Fruit by the Footâ„¢,NULL
5dd557081dda2c1971449a7a,511111606376,YOPLAIT DUNKERS,Dairy,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,YoplaitÂ® Dunkers,NULL
5e3876bfee7f2d697e835bd3,511111613961,SOFT-SHEEN CARSON - HAIR COLOR,Beauty,NULL,5e28b81cee7f2d697e835bcd,Cogs,Soft-Sheen Carson - Hair Color,NULL
5e710da7ee7f2d0b35b2a191,511111614074,COUNTRY CROCK ORIGINAL,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,Cogs,COUNTRY CROCK ORIGINAL,NULL
5ec2dd58be37ce5234ec36b9,511111614630,PHILLIPS'Â®DIGESTIVE,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,Phillips'Â®Digestive,0
5f16f536be37ce2b30061e28,511111615095,TEST BRANDCODE @1595340086078,Baking,BAKING,5f16f535be37ce2b30061e24,Cogs,test brand @1595340086078,NULL
5f19e054be37ce33f74a1672,511111615149,TEST BRANDCODE @1595531348450,Baking,BAKING,5f19e054be37ce33f74a166e,Cogs,test brand @1595531348450,NULL
5f208dafbe37ce7958c59525,511111615217,TEST BRANDCODE @1595968943787,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1595968943787,NULL
5f35a0babe37ce6853cff200,511111615378,TEST BRANDCODE @1597350074366,Baking,BAKING,5f35a0babe37ce6853cff1fd,Cogs,test brand @1597350074366,NULL
5f38578fbe37ce5178517ad4,511111615422,TEST BRANDCODE @1597527951382,Baking,BAKING,5f38578fbe37ce5178517ad3,Cogs,test brand @1597527951382,NULL
5f3e9195be37ce5a0e01b960,511111615583,NULL,Baking,BAKING,5f3e9195be37ce5a0e01b95f,Cogs,test brand @1597936021514,NULL
5f403231be37ce5f78d9ed15,511111615651,TEST BRANDCODE @1598042673378,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,test brand @1598042673378,NULL
5f403232be37ce5f78d9ed1b,511111615705,NULL,Baking,BAKING,5f403232be37ce5f78d9ed1a,Cogs,test brand @1598042674677,NULL
5f4802bdbe37ce0c83033740,511111615866,TEST BRANDCODE @1598554813744,Baking,BAKING,5f4802bdbe37ce0c8303373c,Cogs,test brand @1598554813744,NULL
5f493682be37ce52f8314fcf,511111615934,TEST BRANDCODE @1598633602304,Baking,BAKING,5f493682be37ce52f8314fcb,Cogs,test brand @1598633602304,NULL
5f493dabbe37ce64d0ae36bb,511111616023,TEST BRANDCODE @1598635435829,Baking,BAKING,5f493dabbe37ce64d0ae36ba,Cogs,test brand @1598635435829,NULL
5f494cf904db711dd8fe87f0,511111616184,NULL,Baking,BAKING,5f494cf904db711dd8fe87ef,Cogs,test brand @1598639353768,NULL
5f4a7a5dbe37ce2d95e65ca0,511111616252,TEST BRANDCODE @1598716507602,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,test brand @1598716507601,NULL
5f4a7a60be37ce2d95e65cad,511111616306,NULL,Baking,BAKING,5f4a7a60be37ce2d95e65cac,Cogs,test brand @1598716512038,NULL
5f504ac2be37ce0b793c9415,511111616467,TEST BRANDCODE @1599097538609,Baking,BAKING,5f504ac2be37ce0b793c9411,Cogs,test brand @1599097538609,NULL
5f513ea1be37ce21f1287c05,511111616535,TEST BRANDCODE @1599159969108,Baking,BAKING,5f513ea0be37ce21f1287c01,Cogs,test brand @1599159969108,NULL
5f628235be37ce78e6e2efb1,511111616696,NULL,Baking,BAKING,5f628235be37ce78e6e2efb0,Cogs,test brand @1600291381675,NULL
5f77274cbe37ce6b592e90be,511111616740,TEST BRANDCODE @1601644364536,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601644364536,NULL
5f772952be37ce6b592e90d6,511111616818,TEST BRANDCODE @1601644882548,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601644882548,NULL
5f7ba932be37ce2f290fb254,511111616979,TEST BRANDCODE @1601939762943,Baking,BAKING,5f7ba932be37ce2f290fb251,Cogs,test brand @1601939762943,NULL
5f9770bfbe37ce03d08a2d84,511111617068,TEST BRANDCODE @1603760319682,Baking,BAKING,5f9770bfbe37ce03d08a2d83,Cogs,test brand @1603760319682,NULL
5f99f71bbe37ce13da9eade8,511111617136,TEST BRANDCODE @1603925787381,Baking,BAKING,5f99f71bbe37ce13da9eade6,Cogs,test brand @1603925787381,NULL
5fa98944be37ce239d107103,511111617297,TEST BRANDCODE @1604946244876,Baking,BAKING,5fa98944be37ce239d1070ff,Cogs,test brand @1604946244876,0
5fb2852cbe37ce522e165cb2,511111617341,TEST BRANDCODE @1605535020671,Baking,BAKING,5fb2852cbe37ce522e165cae,Cogs,test brand @1605535020671,0
5fb6d5e4be37ce522e165cbe,511111617419,CAMPO VIEJO,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,Campo ViejoÂ®,0
5fb807bebe37ce522e165cce,511111617570,"THE GLENLIVETÂ® 12 YEAR ",Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,"The GlenlivetÂ® 12 Year ",0
5fb80dd6be37ce522e165cd3,511111617624,MALIBUÂ® PINEAPPLE,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,MalibuÂ® Pineapple,0
5fb8292abe37ce522e165ce3,511111617785,HEINERS,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,Heiners,0
5fb82fe3be37ce522e165cea,511111617853,D ITALIANO,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,D'Italiano,0
5fc54c0ebe37ce1911dbb3b6,511111617907,TEST BRANDCODE @1606765582946,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1606765582946,0
5fcff304be37ce6d53dfc687,511111618010,TEST BRANDCODE @1607463684816,Baking,BAKING,5fcff304be37ce6d53dfc683,Cogs,test brand @1607463684816,0
5fd3acb6be37ce0d9386bb3f,511111618171,TEST BRANDCODE @1607707829962,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,Cogs,test brand @1607707829961,0
5fd3acb9be37ce0d9386bb4c,511111618225,NULL,Baking,BAKING,5fd3acb9be37ce0d9386bb4b,Cogs,test brand @1607707833391,0
5fda3724be37ce09e3515972,511111618386,TEST BRANDCODE @1608136484633,Baking,BAKING,5fda3724be37ce09e351596f,Cogs,test brand @1608136484633,0
5fdce8dcbe37ce5fa8ba59c3,511111618454,TEST BRANDCODE @1608313052049,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1608313052049,0
5fdce9e9be37ce5fa8ba59d9,511111618508,TEST BRANDCODE @1608313321301,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,Cogs,test brand @1608313321301,0
5ff74126be37ce1e961f326f,511111618669,TEST BRANDCODE @1610039590349,Baking,BAKING,5ff74126be37ce1e961f326e,Cogs,test brand @1610039590349,0
5ff74500be37ce1e961f3278,511111618737,TEST BRANDCODE @1610040576088,Baking,BAKING,5ff74500be37ce1e961f3276,Cogs,test brand @1610040576088,0
5ff77857be37ce58ce50083a,511111618898,TEST BRANDCODE @1610053719707,Baking,BAKING,5ff77857be37ce58ce500839,Cogs,test brand @1610053719706,0
5ff77859be37ce58ce500840,511111618942,NULL,Baking,BAKING,5ff77859be37ce58ce50083f,Cogs,test brand @1610053721248,0
5ff789c6be37ce786ba0f6a7,511111619055,TEST BRANDCODE @1610058182453,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610058182453,0
5ff8b5fbbe37ce4a13986611,511111619109,TEST BRANDCODE @1610135035679,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,Cogs,test brand @1610135035679,0
5ffe336fbe37ce5e01754c30,511111619260,TEST BRANDCODE @1610494831023,Baking,BAKING,5ffe336ebe37ce5e01754c2e,Cogs,test brand @1610494831023,0
5ffe347ebe37ce5e01754c40,511111619338,TEST BRANDCODE @1610495102491,Baking,BAKING,5ffe347ebe37ce5e01754c3d,Cogs,test brand @1610495102491,0
5ffe3a86be37ce7aab2d4fd5,511111619499,TEST BRANDCODE @1610496646104,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,Cogs,test brand @1610496646103,0
5ffe3a87be37ce7aab2d4fdb,511111619543,NULL,Baking,BAKING,5ffe3a87be37ce7aab2d4fda,Cogs,test brand @1610496647311,0
6000a0c6be37ce2bb793011d,511111619611,TEST BRANDCODE @1610653894219,Baking,BAKING,6000a0c6be37ce2bb793011c,Cogs,test brand @1610653894219,0
60019b83be37ce4f17e558d6,511111619772,TEST BRANDCODE @1610718083279,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610718083279,0
60074277be37ce360be63a01,511111619826,TEST BRANDCODE @1611088503776,Baking,BAKING,60074277be37ce360be639fe,Cogs,test brand @1611088503776,0
5a5e3615e4b06ba572cf24ab,511111700029,PURE LEAF Iced Tea Beverages,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,PURE LEAF Iced Tea Beverages,0
5a5d2695e4b0db471c2d042d,511111700180,ST STEFANUS,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,St. Stefanus,NULL
5a5d23f1e4b06ba572cf24a0,511111700258,OLDE ENGLISH,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Olde English,NULL
5a5d1f46e4b0db471c2d0427,511111700302,HIDDEL BARREL COLLECTION,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Hidden Barrel Collection,NULL
5a5d10b5e4b06ba572cf2497,511111700463,ARNOLD PALMER SPIKED HALF & HALF ORIGINAL,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Arnold Palmer Spiked,0
5a4d1f06e4b0d5c3fd86b678,511111700531,FRITO-LAY,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,FRITO-LAY,1
592486bfe410d61fcea3d13a,511111700692,SUAVE,Personal Care,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,SUAVE,0
592486bee410d61fcea3d135,511111700746,PG TIPS,Beverages,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,PG TIPS,NULL
592486bee410d61fcea3d12d,511111700814,I CAN'T BELIEVE IT'S NOT BUTTER!,Dairy,NULL,53e10d6368abd3c7065097cc,Cogs,I CAN'T BELIEVE IT'S NOT BUTTER!,NULL
58b59a68e4b0857c2ddb7257,511111700975,MILWAUKEE'S BEST,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Milwaukee's Best Ice,0
588ba0f5e4b02187f85cdade,511111701064,,Grocery,NULL,559c2234e4b06aca36af13c6,Cogs,Cracker Barrel Macaroni & Cheese Dinners,0
5887a290e4b02187f85cdad7,511111701132,STOVE TOP,NULL,NULL,559c2234e4b06aca36af13c6,Cogs,Stove Top,0
58861c7f4e8d0d20bc42c4fa,511111701293,,Breakfast & Cereal,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Granola,0
58861c7e4e8d0d20bc42c4f5,511111701347,AMP,Beverages,NULL,53e10d6368abd3c7065097cc,Cogs,Amp Energy,0
58861c7e4e8d0d20bc42c4e0,511111701415,KILLIAN'S,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Killians,0
585a96eee4b03e62d1ce0e8c,511111701576,ROLD GOLD,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Rold Gold,NULL
585a96c2e4b03e62d1ce0e87,511111701620,PASTA RONI,Grocery,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Pasta Roni,NULL
585a961fe4b03e62d1ce0e76,511111701781,BAKEN-ETS,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Baken-Ets,1
580dff9fe4b0f32b2de21382,511111701859,KNOX,Baking,NULL,559c2234e4b06aca36af13c6,Cogs,Knox Gelatin,0
57ebc2f0e4b0ac389136a34c,511111701903,WYLER'S,Grocery,NULL,559c2234e4b06aca36af13c6,Cogs,Wyler's,0
57ebc158e4b0ac389136a341,511111702016,LEA & PERRINS,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Lea & Perrins,0
57ebbfa1e4b0ac389136a330,511111702177,GEVALIA KAFFE,Beverages,NULL,559c2234e4b06aca36af13c6,Cogs,Gevalia,0
57e5823ce4b0ac389136a312,511111702221,ICEHOUSE,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Icehouse,0
57d95753e4b0ac389136a2b3,511111702382,BREAKSTONE'S,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,Breakstone's,0
57c08285e4b0718ff5fcb038,511111702450,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Quilmes,NULL
57c08250e4b0718ff5fcb033,511111702504,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Leffe,NULL
55b6309ce4b0d8e685c1421b,511111702665,BRAND CODE,Beverages,NULL,55b62995e4b0d8e685c14213,Cogs,7 up,1
552ecc9be4b02ff29f99b214,511111702733,NULL,NULL,NULL,5459429be4b0bfcb1e864082,Cpgs,Valu Time,NULL
5332fa7ee4b03c9a25efd230,511111702894,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Powerade,NULL
5332fa7be4b03c9a25efd22b,511111702948,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Diet Cherry Coke,NULL
5332fa73e4b03c9a25efd21c,511111703051,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Diet Coke,NULL
5332fa12e4b03c9a25efd1e6,511111703105,NULL,NULL,NULL,5332fa12e4b03c9a25efd1e7,Cpgs,Bellatoria,NULL
5332f9f1e4b03c9a25efd1c4,511111703266,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Special K,NULL
5332f7ffe4b03c9a25efd16a,511111703334,NULL,NULL,NULL,5332f7ffe4b03c9a25efd16b,Cpgs,All Natural,NULL
5332f7afe4b03c9a25efd13c,511111703495,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,LandShark,NULL
5332f7a9e4b03c9a25efd137,511111703549,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Budweiser Select,NULL
5332f77ce4b03c9a25efd12a,511111703617,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Gardetto's,NULL
5332f753e4b03c9a25efd10f,511111703778,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,NOS,NULL
5332f70ee4b03c9a25efd0f7,511111703822,NULL,NULL,NULL,5332f5f3e4b03c9a25efd0ae,Cpgs,Haagen-Dazs,NULL
5332f5f6e4b03c9a25efd0b2,511111703983,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Coca-Cola,NULL
5a8c2f7ce4b0ccf165fac9e3,511111704096,CAMPBELLS,Canned Goods & Soups,NULL,5a734034e4b0d58f376be874,Cogs,Campbell's,0
5a8c344ae4b0ccf165fac9e5,511111704140,PREGO,Condiments & Sauces,NULL,5a734034e4b0d58f376be874,Cogs,Prego,0
5a8c378ce4b07f0a2dac8946,511111704218,THE SOULFUL PROJECT,Breakfast & Cereal,NULL,53e10d6368abd3c7065097cc,Cogs,The Soulfull Project,NULL
5ab153fee4b0915382df761e,511111704379,CAMPBELLS CHUNKY MAXX,Canned Goods & Soups,NULL,5a734034e4b0d58f376be874,Cogs,Campbell's Chunky Maxx,0
5ab15669e4b0be0a89bb0b08,511111704423,CAMPBELLS READY MEALS,Grocery,NULL,5a734034e4b0d58f376be874,Cogs,Campbell's Ready Meals,0
5afda699e4b0c11cfecd49fd,511111704584,TOMS,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,Tom's,0
5bd2011f90fa074576779a17,511111704652,HUGGIES,Baby,NULL,550b2565e4b001d5e9e4146f,Cogs,Huggies,0
5bd201cc965c7d66d92731ee,511111704706,SCOTT,Household,NULL,550b2565e4b001d5e9e4146f,Cogs,Scott,0
5d2f6b82a3a01810a2174aed,511111704867,SIR KENSINGTON'S,Condiments & Sauces,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,SIR KENSINGTON'S,NULL
5d602d9d6d5f3b23d1bc7907,511111704935,KEVITA,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Kevita Sparkling Drinks,NULL
5d641306a3a018514994f427,511111705000,511111705000,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Family Circle,NULL
5d642de76d5f3b23d1bc7911,511111705161,511111705161,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Traditional Home,NULL
5d659490a3a018514994f433,511111705239,511111705239,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Happy Paws,NULL
5d66dbf36d5f3b6188d4f04d,511111705390,H20H,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,H2OH! Sparkling Water,NULL
5d66def56d5f3b6188d4f051,511111705444,511111705444,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Rolling Stone Special Collectors Edition Magazine,NULL
5d66e20b6d5f3b6188d4f055,511111705512," SOBE",Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,SoBe Drinks,NULL
5da60785a60b87376833e34e,511111705673,ALKA SELTZER PLUS,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,Alka-Seltzer PlusÂ®,0
5da608291dda2c3e1416ae8b,511111705727,511111705727,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ClaritinÂ® KIDS,NULL
5daf2e2a1dda2c3e1416ae92,511111705888,MOTT'S,Snacks,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Mott'sÂ® Fruit Snacks,NULL
5daf43251dda2c3e1416ae95,511111705956,YQ YOPLAIT,Dairy,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,YQ by YoplaitÂ®,NULL
5daf5e94a60b87376833e362,511111706045,COOKIE CRISP,Breakfast & Cereal,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Cookie Crispâ„¢,NULL
