oid,bonusPointsEarned,bonusPointsEarnedReason,totalPointsEarned,purchasedItemCount,item,barcode,brandCode,competitorRewardsGroup,description,discountedItemPrice,finalPrice,itemPrice,metabriteCampaignId,needsFetchReview,originalReceiptItemText,partnerItemId,pointsEarned,pointsNotAwardedReason,pointsPayerId,preventTargetGapPoints,quantityPurchased,rewardsGroup,rewardsProductPartnerId,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,rewardsReceiptStatus,totalSpent,userId,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
5f9c74f90a7214ad07000038,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",389.2,6,2,034100573065,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,1.00,1.00,NULL,false,NULL,3,30.0,NULL,5332f709e4b03c9a25efd0f1,true,1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,034100573065,true,1.00,1,FINISHED,14,5f9c74e3f1937815bd2c1d73,2020-10-30,2020-10-30,2021-01-03,2021-01-03,2021-01-03,2020-10-29
5f9c74f90a7214ad07000038,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",389.2,6,3,034100573065,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,1.00,1.00,NULL,false,NULL,4,30.0,NULL,5332f709e4b03c9a25efd0f1,true,1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,034100573065,true,1.00,1,FINISHED,14,5f9c74e3f1937815bd2c1d73,2020-10-30,2020-10-30,2021-01-03,2021-01-03,2021-01-03,2020-10-29
5f9c74f90a7214ad07000038,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",389.2,6,4,034100573065,NULL,NULL,MILLER LITE 24 PACK 12OZ CAN,NULL,1.00,1.00,NULL,false,NULL,5,30.0,NULL,5332f709e4b03c9a25efd0f1,true,1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,034100573065,true,1.00,1,FINISHED,14,5f9c74e3f1937815bd2c1d73,2020-10-30,2020-10-30,2021-01-03,2021-01-03,2021-01-03,2020-10-29
5ff1e1960a720f0523000567,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,1,5ff1e196cfcf6c399c274a38,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1ec0a7214ada100056c,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,2,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,21.00,21.00,NULL,false,NULL,1,NULL,NULL,NULL,true,2,NULL,NULL,4011,true,21.00,2,FINISHED,21,5ff1e1eacfcf6c399c274ae6,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03
5ff1e1d70a720f0523000571,40,COMPLETE_PARTNER_RECEIPT,185,2,0,041000168468,NULL,NULL,KNORR ASSORTED PASTA SIDE DISH POUCH IN CARDBORD BX 34.4 OZ,NULL,1,1,NULL,NULL,NULL,1,10.0,NULL,5332f5f6e4b03c9a25efd0b4,NULL,1,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,2,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1d70a720f0523000571,40,COMPLETE_PARTNER_RECEIPT,185,2,1,2700719497082,NULL,NULL,NEXXUS REPLENISHING HAIR TREATMENT LIQUID RP 33.8 OZ,NULL,1,1,NULL,NULL,NULL,2,10.0,NULL,5332f5f6e4b03c9a25efd0b4,NULL,1,NEXXUS HAIR CARE,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,2,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1c60a7214ada100055e,5,All-receipts receipt bonus,5,2,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,1,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1c60a7214ada100055e,5,All-receipts receipt bonus,5,2,1,1234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,2,NULL,NULL,NULL,true,NULL,NULL,NULL,1234,true,NULL,NULL,FINISHED,1,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1ee0a7214ada1000570,5,All-receipts receipt bonus,5,5,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,27.00,27.00,NULL,false,NULL,1,NULL,NULL,NULL,true,5,NULL,NULL,4011,true,27.00,5,FINISHED,27,5ff1e1eacfcf6c399c274ae6,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03
5ff1e1cf0a720f0523000570,5,All-receipts receipt bonus,5,2,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,1,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1cf0a720f0523000570,5,All-receipts receipt bonus,5,2,1,1234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,2,NULL,NULL,NULL,true,NULL,NULL,NULL,1234,true,NULL,NULL,FINISHED,1,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1e10a720f0523000572,25,COMPLETE_NONPARTNER_RECEIPT,35,1,0,079400066619,SUAVE,NULL,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,NULL,1,1,NULL,false,NULL,1,10.0,NULL,5332f5f6e4b03c9a25efd0b4,true,1,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,079400066619,NULL,NULL,NULL,FINISHED,1,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-02
5ff1e1d40a7214ada1000562,NULL,NULL,NULL,3,0,NULL,NULL,NULL,DELETED ITEM,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,REJECTED,3,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,NULL,2021-01-03,NULL,2017-10-30
5ff1e1d40a7214ada1000562,NULL,NULL,NULL,3,1,051500720011,NULL,NULL,JIF CRMY PNT BTR JAR 40 OZ,NULL,2,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,REJECTED,3,5ff1e194b6a9d73a3a9f1052,2021-01-03,2021-01-03,NULL,2021-01-03,NULL,2017-10-30
5ff1e1ee0a720f0523000578,5,All-receipts receipt bonus,5,4,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,27.00,27.00,NULL,false,NULL,1,NULL,NULL,NULL,true,4,NULL,NULL,4011,true,27.00,4,FINISHED,27,5ff1e1eacfcf6c399c274ae6,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03,2021-01-03
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,0,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,1,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,1,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,2,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,2,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,3,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,3,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,4,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,4,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,5,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,5,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,6,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,6,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,7,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,7,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,8,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,8,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,9,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650,10,9,087684001127,NULL,NULL,CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct,NULL,1,1,NULL,NULL,NULL,10,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,10,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-20
5ff36dcc0a720f05230005b1,5,All-receipts receipt bonus,55,1,0,071040063102,NULL,NULL,NULL,NULL,0.99,0.99,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,FINISHED,0.99,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04
5ff36c750a7214ada100058f,NULL,NULL,500,9,0,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,1,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,1,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,2,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,2,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,3,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,3,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,4,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,4,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,5,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,5,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,6,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,6,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,7,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,7,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,8,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36c750a7214ada100058f,NULL,NULL,500,9,8,029000079236,NULL,NULL,PLANTERSe Cashew Halves & Pieces - 46 oz.,NULL,9.99,9.99,NULL,NULL,NULL,9,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36be7135e7011bcb856d3,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36d860a720f05230005a7,45,COMPLETE_PARTNER_RECEIPT,50,1,0,041129002292,NULL,NULL,CLASSICO Traditional Basil Pesto 14OZ 12pack,NULL,1,1,NULL,NULL,NULL,1,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,CLASSICO PESTO,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,1,54943462e4b07e684157a532,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36d9f0a720f05230005ab,45,COMPLETE_PARTNER_RECEIPT,50,1,0,043000946060,NULL,NULL,K9 Crystal Chandelier with 4 Lights in Globe Shape,NULL,1,1,NULL,NULL,NULL,1,5.0,NULL,559c2234e4b06aca36af13c6,NULL,1,KOOL-AID BURSTS DRINK,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,1,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-19
5ff36adb0a720f0523000590,NULL,NULL,250,5,0,044700009888,NULL,NULL,"OSCAR MAYER Cotto Salami, 12 oz",NULL,9.99,9.99,NULL,NULL,NULL,1,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,49.95,5ff36a3862fde912123a4460,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-30
5ff36adb0a720f0523000590,NULL,NULL,250,5,1,044700009888,NULL,NULL,"OSCAR MAYER Cotto Salami, 12 oz",NULL,9.99,9.99,NULL,NULL,NULL,2,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,49.95,5ff36a3862fde912123a4460,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-30
5ff36adb0a720f0523000590,NULL,NULL,250,5,2,044700009888,NULL,NULL,"OSCAR MAYER Cotto Salami, 12 oz",NULL,9.99,9.99,NULL,NULL,NULL,3,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,49.95,5ff36a3862fde912123a4460,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-30
5ff36adb0a720f0523000590,NULL,NULL,250,5,3,044700009888,NULL,NULL,"OSCAR MAYER Cotto Salami, 12 oz",NULL,9.99,9.99,NULL,NULL,NULL,4,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,49.95,5ff36a3862fde912123a4460,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-30
5ff36adb0a720f0523000590,NULL,NULL,250,5,4,044700009888,NULL,NULL,"OSCAR MAYER Cotto Salami, 12 oz",NULL,9.99,9.99,NULL,NULL,NULL,5,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,49.95,5ff36a3862fde912123a4460,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2020-12-30
5ff36da00a7214ada100059b,5,All-receipts receipt bonus,5,1,0,021000012961,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,FINISHED,1,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,0,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,1,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,2,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,3,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,4,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,5,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,6,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,7,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,355,9,8,021000678358,NULL,NULL,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,NULL,9.99,9.99,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,1,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff36d0362fde912123a5535,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff3710b0a7214ada10005a7,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600,9,0,044700033302,NULL,NULL,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",NULL,9.99,9.99,NULL,NULL,NULL,1,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff3710b0a7214ada10005a7,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600,9,1,044700033302,NULL,NULL,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",NULL,9.99,9.99,NULL,NULL,NULL,2,50.0,NULL,559c2234e4b06aca36af13c6,NULL,1,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,89.91,5ff370c562fde912123a5e0e,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-04,2021-01-03
5ff8da7d0a720f05c500001c,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,2,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,24.00,2,FLAGGED,0,5ff8da7db3348b11c9337b6a,2021-01-08,2021-01-08,NULL,2021-01-08,NULL,NULL
